7.552612011925139056e-11	1.622640000000000122e-11
9.450300640176859007e-11	1.677419999999999854e-11
8.361490437137490761e-11	1.649120000000000065e-11
9.784773203921546909e-12	9.743589999999999683e-12
4.498099917724748387e-11	1.466670000000000091e-11
3.980019993884896714e-11	1.428569999999999920e-11
2.369010931793743694e-11	1.245280000000000041e-11
8.700054906928538192e-11	1.658120000000000047e-11
4.204190247404019729e-11	1.444439999999999932e-11
2.041267683577593428e-11	1.215690000000000043e-11
8.883404752350687568e-11	1.663869999999999937e-11
4.140022749321192260e-11	1.444439999999999932e-11
2.848694968810837087e-11	1.322029999999999931e-11
6.043843863861771238e-11	1.560440000000000003e-11
4.457710426947058114e-11	1.459460000000000084e-11
4.440336682535787581e-11	1.466670000000000091e-11
9.091921606157463425e-11	1.669420000000000050e-11
7.777151981192951971e-11	1.629630000000000115e-11
1.043481062274318835e-11	9.999999999999999395e-12
1.103556874645707324e-11	1.024389999999999919e-11
2.362346966720780871e-11	1.245280000000000041e-11
4.830966736975458134e-11	1.487180000000000131e-11
9.687539382762907669e-13	7.096769999999999860e-12
5.487733320747150627e-12	8.571430000000000768e-12
5.797025888832473217e-11	1.545449999999999882e-11
8.664379208312464219e-12	9.743589999999999683e-12
1.260173821988919811e-11	1.069769999999999954e-11
2.355226151181281983e-11	1.245280000000000041e-11
9.872962054845722439e-11	1.689920000000000134e-11
5.041173838298398897e-11	1.506169999999999993e-11
6.871485986247145239e-12	8.888890000000000104e-12
7.155388112676014168e-11	1.607840000000000144e-11
9.899496320141219876e-11	1.689920000000000134e-11
6.925062436537272528e-11	1.595960000000000078e-11
2.648047424987215474e-11	1.285709999999999941e-11
3.502608741883253486e-11	1.384619999999999971e-11
4.166661158371100955e-11	1.444439999999999932e-11
9.862994232013622103e-11	1.687499999999999989e-11
4.774672122005746643e-11	1.487180000000000131e-11
5.920596427753479071e-11	1.550559999999999968e-11
8.663910555637183025e-11	1.655169999999999944e-11
2.353086097611846564e-12	7.878790000000000601e-12
4.372366849968344829e-11	1.459460000000000084e-11
5.782532120161171872e-11	1.545449999999999882e-11
4.982120901742832932e-11	1.499999999999999990e-11
4.431870441455508650e-11	1.466670000000000091e-11
9.884370879210378558e-11	1.689920000000000134e-11
3.522193399003728871e-11	1.384619999999999971e-11
9.393952602858849793e-11	1.677419999999999854e-11
5.703300799516016018e-11	1.540229999999999951e-11
7.901818586663797567e-11	1.633029999999999879e-11
7.933709422580078795e-11	1.633029999999999879e-11
8.889842883093321610e-11	1.663869999999999937e-11
2.617318924820321775e-11	1.285709999999999941e-11
7.393171844669280130e-11	1.615380000000000009e-11
6.455880856675604905e-11	1.578950000000000012e-11
4.398860150849208037e-11	1.459460000000000084e-11
2.328719850545678076e-11	1.259260000000000028e-11
8.577755230551843113e-11	1.655169999999999944e-11
2.614702933874127774e-11	1.285709999999999941e-11
9.929661475877817115e-12	9.999999999999999395e-12
2.213113829150852247e-11	1.230769999999999935e-11
8.901401913310510732e-11	1.663869999999999937e-11
8.424863801618799772e-11	1.649120000000000065e-11
8.203420884143127948e-11	1.642860000000000131e-11
2.656525890191807191e-11	1.298250000000000047e-11
9.128269289432968410e-11	1.669420000000000050e-11
5.032743639284047615e-11	1.499999999999999990e-11
1.663191484150269056e-11	1.148939999999999989e-11
2.196954451201238621e-11	1.230769999999999935e-11
8.186240453251173055e-11	1.642860000000000131e-11
2.146096446875434171e-11	1.230769999999999935e-11
7.052601468225754878e-11	1.599999999999999968e-11
6.227350627362836405e-11	1.569889999999999968e-11
3.723332625136442745e-12	8.235290000000000546e-12
7.247663500152094683e-11	1.607840000000000144e-11
8.536432607866410657e-11	1.655169999999999944e-11
6.752501704218406339e-11	1.587630000000000092e-11
2.182741544465743399e-11	1.215690000000000043e-11
4.337208766760884911e-11	1.452049999999999977e-11
4.346485663683846586e-11	1.452049999999999977e-11
8.318785734380681293e-11	1.646019999999999968e-11
2.275780511442889951e-11	1.230769999999999935e-11
7.330279100656865122e-11	1.611650000000000065e-11
1.677818007981939613e-11	1.148939999999999989e-11
3.038055194398659783e-12	7.878790000000000601e-12
5.980803044010803485e-11	1.555559999999999887e-11
9.138808245972030630e-11	1.672129999999999904e-11
5.845944771398985887e-11	1.545449999999999882e-11
3.568167778327535053e-11	1.402989999999999942e-11
8.566892675415996472e-11	1.652170000000000058e-11
